"shift","Dxy","C (ROC)","R2","D","D:Chi-sq","D:p","U","U:Chi-sq","U:p","Q","Brier","Intercept","Slope","Emax","E90","Eavg","S:z","S:p","type_shift","model","alpha","drift","slope","ncase.dev","ncase.ext"
-1.55326512714191,0.306468868534073,0.653234434267037,-0.321535303933959,-0.187190374094049,-1870.90374094049,1,0.236385943246631,2365.85943246631,0,-0.42357631734068,0.207264283565962,-1.1451088492335,0.461398513735452,0.52090630003984,0.394098140947568,0.171541270959557,14.4506695155367,2.48260843971963e-47,"recalibration","correct",0.4,-2,0.5,5531,2075
-2.64764959976982,0.306468868534073,0.653234434267037,-0.0139540624996352,-0.00898896445556838,-88.8896445556838,1,0.0581845336081502,583.845336081502,0,-0.0671734980637186,0.164610510561018,-0.640161480107827,0.461398513735453,0.394938933971078,0.155980667882537,0.0737114523999064,17.0338576541216,4.60648985901396e-65,"optimal","correct",0.4,-2,0.5,5531,2075
-2,0.305951974459352,0.652975987229676,0.0519567222726028,0.0337099831669762,338.099831669762,0,0.00920359046625017,94.0359046625017,0,0.0245063927007261,0.157933413553553,-0.459585733607181,0.722587273240413,0.0832624574366118,0.0541904233131614,0.0379197572331558,-3.65428631999283,0.00025789834347388,"other","incorrect",0.4,-2,0.5,5531,2075
-1.5,0.305951974459352,0.652975987229676,-0.0582037343451477,-0.036665267806504,-365.65267806504,1,0.0795788414397308,797.788414397308,0,-0.116244109246235,0.173960453210713,-0.820879370227386,0.722587273240415,0.172481348168684,0.171923885181122,0.118707821089773,-14.331037796575,1.40012558870006e-46,"other","incorrect",0.4,-2,0.5,5531,2075
-1,0.305951974459352,0.652975987229676,-0.356382217521481,-0.205513905257226,-2054.13905257226,1,0.248427478890452,2486.27478890452,0,-0.453941384147679,0.213246962986956,-1.18217300684759,0.722587273240421,0.292321871123086,0.292114561670375,0.219391389042847,-2.65820724259813,0.00785575691304536,"other","incorrect",0.4,-2,0.5,5531,2075
-0.5,0.305951974459352,0.652975987229676,-0.967962402537564,-0.482128794134936,-4820.28794134936,1,0.525042367768162,5252.42367768163,0,-1.0071711619031,0.276623153279185,-1.54346664346781,0.722587273240429,0.40317774185329,0.402331827889193,0.327219235043419,38.3395272599463,1.34385855668819e-321,"other","incorrect",0.4,-2,0.5,5531,2075
0,0.305951974459352,0.652975987229676,-2.15491097318516,-0.866709782205305,-8666.09782205305,1,0.909623355838531,9098.23355838531,0,-1.77633313804384,0.357793575770146,-1.90476028008802,0.722587273240425,0.503856284475704,0.502423974169104,0.431530657480443,86.365109053255,0,"no","incorrect",0.4,-2,0.5,5531,2075
0.5,0.305951974459352,0.652975987229676,-4.46958366055964,-1.35073850002394,-13506.3850002394,1,1.39365207365716,13938.5207365716,0,-2.7443905736811,0.446026458187132,-2.26605391670823,0.722587273240426,0.591142990022668,0.590002395996809,0.524054254493168,132.72448908069,0,"other","incorrect",0.4,-2,0.5,5531,2075
1,0.305951974459352,0.652975987229676,-9.09197419875622,-1.9196006013932,-19195.006013932,1,1.96251417502642,19627.1417502642,0,-3.88211477641962,0.530516562123379,-2.62734755332846,0.722587273240437,0.665010907367994,0.662723433443269,0.600208724533962,180.056935149052,0,"other","incorrect",0.4,-2,0.5,5531,2075
1.5,0.305951974459352,0.652975987229676,-18.5723548273084,-2.55605751436288,-25559.5751436288,1,2.5989710879961,25991.710879961,0,-5.15502860235898,0.603618218735141,-2.98864118994864,0.722587273240418,0.723268507626086,0.720870010989856,0.658960058342915,231.614486298874,0,"other","incorrect",0.4,-2,0.5,5531,2075
2,0.305951974459352,0.652975987229676,-38.4691195152807,-3.24326607104182,-32431.6607104182,1,3.28617964467505,32863.7964467505,0,-6.52944571571687,0.661857780520585,-3.34993482656893,0.722587273240446,0.767626010161716,0.765787005792582,0.70178234608457,290.703714409195,0,"other","incorrect",0.4,-2,0.5,5531,2075
-1.55326512714191,0.305951974459352,0.652975987229676,-0.0389547124434883,-0.0247198303455551,-246.198303455551,1,0.0676334039787815,678.334039787815,0,-0.0923532343243365,0.171226882794356,-0.782390667247109,0.722587273240416,0.159544638253799,0.158874283996667,0.108902071069242,-13.8957562705293,6.72098423237526e-44,"recalibration","incorrect",0.4,-2,0.5,5531,2075
-2.16408161345204,0.305951974459352,0.652975987229676,0.0583332441046013,0.0379392739402125,380.392739402125,0,0.00497429969301429,51.7429969301429,5.80968606556098e-12,0.0329649742471982,0.156704094198835,-0.341022447953986,0.722587273240411,0.0838931232421342,0.0437136969760255,0.0192561401013637,1.7927467265898,0.07301343131478,"optimal","incorrect",0.4,-2,0.5,5531,2075
-2,0.333311467895761,0.66665573394788,-0.125072595956141,-0.0784329716289141,-783.329716289141,1,0.140904289835984,1411.04289835984,0,-0.219337261464898,0.190418954066388,-0.92645026525142,0.471078563630867,0.451705439401177,0.323251645208839,0.12255149673847,14.2679310512588,3.46712922284138e-46,"other","correct",0.5,-2,0.5,5688,2201
-1.5,0.333311467895761,0.66665573394788,-0.39023812369818,-0.226624710830537,-2265.24710830537,1,0.289096029037606,2892.96029037606,0,-0.515720739868143,0.220167179440516,-1.16198954706685,0.471078563630866,0.494276764447205,0.412370622977118,0.189706792113292,21.3733325240194,2.36625905599894e-101,"other","correct",0.5,-2,0.5,5688,2201
-1,0.333311467895761,0.66665573394788,-0.904384516741356,-0.463325313092512,-4632.25313092512,1,0.525796631299582,5259.96631299582,0,-0.989121944392094,0.264119175254836,-1.39752882888229,0.471078563630865,0.526483113338607,0.481888276595664,0.279943836661155,40.8937621477207,0,"other","correct",0.5,-2,0.5,5688,2201
-0.5,0.333311467895761,0.66665573394788,-1.85605458189169,-0.792725243723684,-7926.25243723684,1,0.855196561930754,8553.96561930754,0,-1.64792180565444,0.322032982446852,-1.63306811069772,0.471078563630868,0.550528515372146,0.532696533049333,0.372268932559849,76.8534734465297,0,"other","correct",0.5,-2,0.5,5688,2201
0,0.333311467895761,0.66665573394788,-3.63387448427082,-1.21424341975975,-12141.4341975975,1,1.27671473796682,12769.1473796682,0,-2.49095815772656,0.391650844770295,-1.86860739251315,0.471078563630867,0.56841210045059,0.568109006673113,0.461546227748815,127.79907659921,0,"no","correct",0.5,-2,0.5,5688,2201
0.5,0.333311467895761,0.66665573394788,-7.05211290057471,-1.721854203124,-17217.54203124,1,1.78432552133107,17845.2552133107,0,-3.50617972445506,0.467939849899435,-2.10414667432859,0.471078563630868,0.618106591127874,0.614681434163698,0.542320653510707,178.031921320503,0,"other","correct",0.5,-2,0.5,5688,2201
1,0.333311467895761,0.66665573394788,-13.8419995577594,-2.3044665963484,-23043.665963484,1,2.36693791455547,23671.3791455547,0,-4.67140451090388,0.543427894462846,-2.33968595614403,0.47107856363087,0.673878600288442,0.667764410986507,0.610159363125806,218.545134266771,0,"other","correct",0.5,-2,0.5,5688,2201
1.5,0.333311467895761,0.66665573394788,-27.7216703380456,-2.94770260090293,-29476.0260090293,1,3.01017391911,30103.7391911,0,-5.95787652001293,0.610514014618179,-2.57522523795946,0.471078563630867,0.718240381686998,0.716548229213637,0.662971516464627,259.061945909162,0,"other","correct",0.5,-2,0.5,5688,2201
2,0.333311467895761,0.66665573394788,-56.7257764119061,-3.63652478544105,-36364.2478544105,1,3.69899610364812,36991.9610364812,0,-7.33552088908917,0.664376478207401,-2.8107645197785,0.471078563631626,0.757427768447566,0.7544207264805,0.701344126201398,310.19672359453,0,"other","correct",0.5,-2,0.5,5688,2201
-1.54204057669828,0.333311467895761,0.66665573394788,-0.360096863159491,-0.210844662688736,-2107.44662688736,1,0.273315980895805,2735.15980895805,0,-0.484160643584541,0.217126656074322,-1.14218513258162,0.471078563630866,0.491134877317624,0.405614196266833,0.182354888990832,20.3498144282319,4.6603539352992e-92,"recalibration","correct",0.5,-2,0.5,5688,2201
-2.72525877383875,0.333311467895761,0.66665573394788,-0.00614487264979997,-0.00409528981839248,-39.9528981839248,1,0.0665666080254621,667.666080254621,0,-0.0706618978438546,0.169993424987324,-0.584796403810774,0.471078563630869,0.363473969251629,0.168662920007206,0.0790260644650542,20.1390753857194,3.3554160436195e-90,"optimal","correct",0.5,-2,0.5,5688,2201
-2,0.327912530171537,0.663956265085768,0.068762670564418,0.045732158167225,458.32158167225,0,0.00349171882968603,36.9171882968603,9.62796309345038e-09,0.0422404393375389,0.162138639845225,-0.293648993237213,0.818401933437356,0.132102093264895,0.0424368443411979,0.0300612246940679,-3.01683482996526,0.00255428948864685,"other","incorrect",0.5,-2,0.5,5688,2201
-1.5,0.327912530171537,0.663956265085768,-0.0246540870115957,-0.0160341000935203,-159.341000935203,1,0.0652579770904314,654.579770904315,0,-0.0812920771839517,0.175994787820803,-0.702849959955901,0.818401933437339,0.150052534364204,0.149435411423573,0.1100194438314,-15.4857407872938,4.33045560045405e-54,"other","incorrect",0.5,-2,0.5,5688,2201
-1,0.327912530171537,0.663956265085768,-0.298990241102991,-0.178068039930348,-1779.68039930348,1,0.227291916927259,2274.91916927259,0,-0.405359956857606,0.213849314877544,-1.11205092667457,0.818401933437357,0.27195463981319,0.270888326926543,0.212364075166404,-4.92299979800583,8.52275406287399e-07,"other","incorrect",0.5,-2,0.5,5688,2201
-0.5,0.327912530171537,0.663956265085768,-0.871244523665144,-0.449646563804072,-4495.46563804072,1,0.498870440800983,4990.70440800983,0,-0.948517004605055,0.276774028613489,-1.52125189339325,0.818401933437369,0.39072631627967,0.389404260262328,0.321690147965432,37.6748104572096,1.28430918933634e-310,"other","incorrect",0.5,-2,0.5,5688,2201
0,0.327912530171537,0.663956265085768,-1.98656216938606,-0.830489423372334,-8303.89423372334,1,0.879713300369245,8799.13300369245,0,-1.71020272374158,0.358114447116571,-1.93045286011193,0.818401933437359,0.498574832081789,0.497058031901545,0.426901118042182,86.15670002755,0,"no","incorrect",0.5,-2,0.5,5688,2201
0.5,0.327912530171537,0.663956265085768,-4.16035433751813,-1.31124000581203,-13111.4000581203,1,1.36046388280894,13606.6388280894,0,-2.67170388862097,0.446424712963105,-2.33965382683064,0.818401933437379,0.591531133179981,0.589700857660938,0.519458160002221,131.981537980023,0,"other","incorrect",0.5,-2,0.5,5688,2201
1,0.327912530171537,0.663956265085768,-8.48692788577454,-1.87636779030735,-18762.6779030735,1,1.92559166730427,19257.9166730427,0,-3.80195945761162,0.530325565190297,-2.74885479354931,0.818401933437372,0.667625591295373,0.665352097531593,0.594783227350239,178.804360681622,0,"other","incorrect",0.5,-2,0.5,5688,2201
1.5,0.327912530171537,0.663956265085768,-17.3115177583071,-2.50792239348978,-25078.2239348978,1,2.55714627048669,25573.4627048669,0,-5.06506866397647,0.602032655461334,-3.15805576026803,0.818401933437385,0.72646054227297,0.724392262770219,0.652137447019494,230.258196205429,0,"other","incorrect",0.5,-2,0.5,5688,2201
2,0.327912530171537,0.663956265085768,-35.6945940998808,-3.18869929386032,-31885.9929386032,1,3.23792317085723,32381.2317085723,0,-6.42662246471755,0.658318089581937,-3.5672567269867,0.818401933437379,0.771123127898129,0.769562800765554,0.693353635168126,289.931004974272,0,"other","incorrect",0.5,-2,0.5,5688,2201
-1.54204057669828,0.327912530171537,0.663956265085768,-0.0108919939276988,-0.00717089384954525,-70.7089384954525,1,0.0563947708464564,565.947708464564,0,-0.0635656646960017,0.173976364711297,-0.668443870703205,0.818401933437344,0.140062943582025,0.139518630168478,0.102120184889683,-14.9921362171781,8.26514873370691e-51,"recalibration","incorrect",0.5,-2,0.5,5688,2201
-2.10159688101486,0.327912530171537,0.663956265085768,0.0712285687648158,0.0474154077503727,475.154077503727,0,0.0018084692465387,20.084692465387,4.35175508818331e-05,0.045606938503834,0.16166439965469,-0.210501909383476,0.818401933437333,0.168772513744738,0.0483386747901979,0.0226286670570883,0.576791756257538,0.564080139129703,"optimal","incorrect",0.5,-2,0.5,5688,2201
-2,0.35842619223782,0.67921309611891,-0.145440758217327,-0.0919531022632653,-918.531022632653,1,0.167376041682084,1675.76041682084,0,-0.259329143945349,0.197720083309798,-0.925935379823228,0.470596911438557,0.437852507583406,0.339862439726912,0.129961801197097,18.5754748233616,5.07541734559697e-77,"other","correct",0.6,-2,0.5,5843,2319
-1.5,0.35842619223782,0.67921309611891,-0.427327210800035,-0.249037163888645,-2489.37163888645,1,0.324460103307464,3246.60103307464,0,-0.57349726719611,0.2273615190177,-1.16123383554251,0.470596911438556,0.474216906853553,0.417424000863841,0.19737805263292,26.4427149886499,4.42521646224492e-154,"other","correct",0.6,-2,0.5,5843,2319
-1,0.35842619223782,0.67921309611891,-0.962997612282048,-0.49295793898589,-4928.5793898589,1,0.568380878404708,5685.80878404708,0,-1.0613388173906,0.270431258006501,-1.39653229126178,0.470596911438554,0.503443230632818,0.476429697787708,0.285592908851408,46.5766066659881,0,"other","correct",0.6,-2,0.5,5843,2319
-0.5,0.35842619223782,0.67921309611891,-1.94619892660394,-0.827489535686855,-8273.89535686855,1,0.902912475105673,9031.12475105673,0,-1.73040201079253,0.326987058897838,-1.63183074698106,0.470596911438555,0.52615868182381,0.519216480485896,0.375666298306545,83.8484701761626,0,"other","correct",0.6,-2,0.5,5843,2319
0,0.35842619223782,0.67921309611891,-3.77412982835283,-1.25184812153909,-12517.4812153909,1,1.32727106095791,13274.7106095791,0,-2.57911918249699,0.395048543027215,-1.86712920270033,0.470596911438549,0.556824105606425,0.555965142596867,0.462585457073848,135.927582627592,0,"no","correct",0.6,-2,0.5,5843,2319
0.5,0.35842619223782,0.67921309611891,-7.27356021468204,-1.75988639625844,-17597.8639625844,1,1.83530933567726,18355.0933567726,0,-3.59519573193569,0.46960442003048,-2.10242765841961,0.470596911438552,0.619575652740283,0.612119577673306,0.540912419570135,184.208571195474,0,"other","correct",0.6,-2,0.5,5843,2319
1,0.35842619223782,0.67921309611891,-14.1880725643435,-2.34045232844376,-23403.5232844376,1,2.41587526786258,24160.7526786258,0,-4.75632759630633,0.543044613793929,-2.33772611413887,0.470596911438547,0.67462625214781,0.666391303059395,0.606288519612558,222.076076640639,0,"other","correct",0.6,-2,0.5,5843,2319
1.5,0.35842619223782,0.67921309611891,-28.2269982937435,-2.97925230275418,-29791.5230275418,1,3.054675242173,30548.75242173,0,-6.03392754492718,0.607794057019033,-2.57302456986313,0.470596911439662,0.716910513052211,0.714830090999221,0.656816876382937,261.819505681094,0,"other","correct",0.6,-2,0.5,5843,2319
2,0.35842619223782,0.67921309611891,-57.322940603937,-3.6615322968634,-36614.322968634,1,3.73695523628222,37371.5523628222,0,-7.39848753314563,0.659311707048038,-2.80832302558296,0.470596911439661,0.754407522291674,0.751878891456533,0.693276453568092,313.662741978416,0,"other","correct",0.6,-2,0.5,5843,2319
-1.53806439204495,0.35842619223782,0.67921309611891,-0.398572443284413,-0.234097393478972,-2339.97393478972,1,0.30952033289779,3097.2033289779,0,-0.543617726376762,0.224642286084075,-1.14332085021037,0.470596911438556,0.471707391028225,0.412188481964291,0.190856335911274,25.469204926378,4.32612138922447e-143,"recalibration","correct",0.6,-2,0.5,5843,2319
-2.80042955738374,0.35842619223782,0.67921309611891,-0.00380717726380953,-0.00261514388811265,-25.1514388811265,1,0.0780380833069336,782.380833069335,0,-0.0806532271950462,0.175071575659777,-0.549255702294509,0.47059691143966,0.362599343810309,0.180532694644116,0.0845048158689876,23.6466666615387,1.27730241902776e-123,"optimal","correct",0.6,-2,0.5,5843,2319
-2,0.348807861830284,0.674403930915142,0.0821369144397916,0.0557622280795258,558.622280795258,0,-0.000130790676012839,0.69209323987161,0.70747950368862,0.0558930187555387,0.166456972794212,-0.0415506307339315,0.97606867478719,0.255799559748643,0.0617475355300351,0.0327754512704076,-1.50051903291579,0.133480007076643,"other","incorrect",0.6,-2,0.5,5843,2319
-1.5,0.348807861830284,0.674403930915142,0.0115587682780305,0.00757508374752888,76.7508374752888,0,0.0480563536559843,482.563536559843,0,-0.0404812699084554,0.176776820666376,-0.529584968127529,0.976068674787186,0.138828763966329,0.137380772681884,0.0956694004585033,-17.0415904240113,4.03605028480757e-65,"other","incorrect",0.6,-2,0.5,5843,2319
-1,0.348807861830284,0.674403930915142,-0.231391795149012,-0.142516910758872,-1424.16910758872,1,0.198148348162385,1983.48348162385,0,-0.340665258921258,0.211785478753084,-1.01761930552112,0.976068674787181,0.257665576982252,0.256231072638325,0.200223005245189,-10.5009195673782,8.55427026078811e-26,"other","incorrect",0.6,-2,0.5,5843,2319
-0.5,0.348807861830284,0.674403930915142,-0.753530679607679,-0.404520017378914,-4044.20017378914,1,0.460151454782428,4603.51454782428,0,-0.864671472161342,0.273496247135428,-1.50565364291471,0.976068674787177,0.380084651889988,0.378466631529064,0.312221923225418,34.3591250488288,1.02912885228064e-258,"other","incorrect",0.6,-2,0.5,5843,2319
0,0.348807861830284,0.674403930915142,-1.77992739119133,-0.778211910977833,-7781.11910977833,1,0.833843348381347,8340.43348381347,0,-1.61205525935918,0.355185279683625,-1.99368798030829,0.976068674787171,0.49339970688624,0.49151432129813,0.419693815553201,84.0747530091315,0,"no","incorrect",0.6,-2,0.5,5843,2319
0.5,0.348807861830284,0.674403930915142,-3.78309816379247,-1.25354332717998,-12534.4332717998,1,1.3091747645835,13093.747645835,0,-2.56271809176348,0.444407739696139,-2.4817223177019,0.976068674787185,0.590635312990749,0.588214627987715,0.513475379437887,129.063074352386,0,"other","incorrect",0.6,-2,0.5,5843,2319
1,0.348807861830284,0.674403930915142,-7.76093606388163,-1.81387816790767,-18137.7816790767,1,1.86950960531118,18697.0960531118,0,-3.68338777321885,0.528696693233551,-2.96975665509549,0.976068674787182,0.668800453308098,0.666540576437005,0.588864261169254,174.986577259319,0,"other","incorrect",0.6,-2,0.5,5843,2319
1.5,0.348807861830284,0.674403930915142,-15.8353005021892,-2.4402251147959,-24401.251147959,1,2.49585655219942,24960.5655219942,0,-4.93608166699532,0.59977785345127,-3.45779099248914,0.976068674787207,0.728955577477009,0.727518400966523,0.645385824224464,226.159716398914,0,"other","incorrect",0.6,-2,0.5,5843,2319
2,0.348807861830284,0.674403930915142,-32.5412452980475,-3.11471923945132,-31146.1923945132,1,3.17035067685484,31705.5067685484,0,-6.28506991630616,0.654591526061186,-3.94582532988273,0.976068674787203,0.775181659536595,0.77302395091734,0.685339977841017,286.561043498824,0,"other","incorrect",0.6,-2,0.5,5843,2319
-1.53806439204495,0.348807861830284,0.674403930915142,0.0221235870174675,0.01464208194488,147.4208194488,0,0.0409893554586333,411.893554586333,0,-0.0263472735137533,0.175202653592701,-0.492431507427637,0.976068674787182,0.130413928252078,0.128929986001037,0.0884810327692808,-16.2764654863942,1.45005985845875e-59,"recalibration","incorrect",0.6,-2,0.5,5843,2319
-2.01556208310742,0.348807861830284,0.674403930915142,0.0821953377930412,0.0558030940690776,559.030940690776,0,-0.000171656665563569,0.283433344364312,0.867867112550516,0.0559747507346412,0.16644895359499,-0.0263609688983594,0.976068674787176,0.261256440939714,0.0643652163944335,0.0323786271729191,-0.901974822163413,0.367070242665615,"optimal","incorrect",0.6,-2,0.5,5843,2319
-2,0.385877010406812,0.692938505203406,-0.156834007898428,-0.100244952886994,-1001.44952886994,1,0.192444786037156,1926.44786037156,0,-0.29268973892415,0.203853794771308,-0.921482779456478,0.475958599082854,0.41082472663484,0.346167971573069,0.136594422429334,22.5714516000468,8.26865038848689e-113,"other","correct",0.7,-2,0.5,5981,2450
-1.5,0.385877010406812,0.692938505203406,-0.452586848072878,-0.265506853753503,-2654.06853753503,1,0.357706686903666,3579.06686903666,0,-0.623213540657169,0.233485894790187,-1.15946207899376,0.475958599080359,0.447125573681855,0.413336471105179,0.203779512261927,31.3530078191986,8.85262623564537e-216,"other","correct",0.7,-2,0.5,5981,2450
-1,0.385877010406812,0.692938505203406,-1.00442918328577,-0.515664570179812,-5155.64570179812,1,0.607864403329975,6080.64403329975,0,-1.12352897350979,0.275783346152493,-1.39744137853395,0.47595859908036,0.476771377100664,0.464032420023304,0.289709824057176,52.2399154173118,0,"other","correct",0.7,-2,0.5,5981,2450
-0.5,0.385877010406812,0.692938505203406,-2.00821526751495,-0.853977055156235,-8538.77055156235,1,0.946176888306398,9463.76888306398,0,-1.80015394346263,0.330923788848445,-1.63542067807412,0.475958599080358,0.500852614367549,0.500633697790524,0.377160539709632,90.4447123599276,0,"other","correct",0.7,-2,0.5,5981,2450
